"","Entry","Mno","restrt","..1","Study","Expt","Ref","TDBU","FTG","Ygen","Yunits","Sys1","Slevels","Smax","Dur","Gtime","Tscale","LnTscale","Tser","FinalT","HigherT","richness","value","unit.types","unit.types2","MaxTscale","Finaltime","logMaxTime","logY","logS","TG1"
"1124",851,1123,"control",0.0011,"121","313","Dzialowski & Smith, Fresh Biol 2008","TD","H","SST","g L-1","A",2,4,"19","17.3333",1.0962,"0.0918","N","Y","N",4,0.0014,"mass","biomass",1.0962,"Y",0.091849653629879,-6.57128304236092,1.38629436111989,"H"
"1125",852,1124,"incr",0.0013,"121","314","Dzialowski & Smith, Fresh Biol 2008","TD","H","SST","g L-1","A",2,4,"19","17.3333",1.0962,"0.0918","N","Y","N",1,8e-04,"mass","biomass",1.0962,"Y",0.091849653629879,-7.13089883029635,0,"H"
"1126",852,1124,"incr",0.0013,"121","314","Dzialowski & Smith, Fresh Biol 2008","TD","H","SST","g L-1","A",2,4,"19","17.3333",1.0962,"0.0918","N","Y","N",4,0.0034,"mass","biomass",1.0962,"Y",0.091849653629879,-5.68397984736002,1.38629436111989,"H"
"1127",872,1125,"control",1963.9,"124","332","Bessler et al, Ecology 2009","TD","P","SST","g m-2","T",5,16,"730","856",0.8528,"-0.1592","Y","N","Y",16,1652.7462,"mass","biomass",0.8528,"Y",-0.159230225570557,7.41019354701274,2.77258872223978,"P"
"1128",872,1125,"control",1963.9,"124","332","Bessler et al, Ecology 2009","TD","P","SST","g m-2","T",5,16,"730","856",0.8528,"-0.1592","Y","N","Y",1,1304.8667,"mass","biomass",0.8528,"Y",-0.159230225570557,7.17385616894571,0,"P"
"1129",872,1125,"control",1963.9,"124","332","Bessler et al, Ecology 2009","TD","P","SST","g m-2","T",5,16,"730","856",0.8528,"-0.1592","Y","N","Y",2,1269.4167,"mass","biomass",0.8528,"Y",-0.159230225570557,7.14631278260748,0.693147180559945,"P"
"1130",872,1125,"control",1963.9,"124","332","Bessler et al, Ecology 2009","TD","P","SST","g m-2","T",5,16,"730","856",0.8528,"-0.1592","Y","N","Y",4,1465.9929,"mass","biomass",0.8528,"Y",-0.159230225570557,7.29028803932436,1.38629436111989,"P"
"1131",872,1125,"control",1963.9,"124","332","Bessler et al, Ecology 2009","TD","P","SST","g m-2","T",5,16,"730","856",0.8528,"-0.1592","Y","N","Y",8,1587.85,"mass","biomass",0.8528,"Y",-0.159230225570557,7.37013617890731,2.07944154167984,"P"
"1132",877,1126,"control",1740,"126","334","Isbell et al, Oikos 2008","TD","P","SST","g m-2","T",2,4,"365","912",0.4002,"-0.9157","N","Y","Y",1,777.6667,"mass","biomass",0.4002,"Y",-0.915790856832504,6.65629802621659,0,"P"
"1133",877,1126,"control",1740,"126","334","Isbell et al, Oikos 2008","TD","P","SST","g m-2","T",2,4,"365","912",0.4002,"-0.9157","N","Y","Y",4,1000,"mass","biomass",0.4002,"Y",-0.915790856832504,6.90775527898214,1.38629436111989,"P"
"1134",878,1127,"control",1740,"126","335","Isbell et al, Oikos 2008","TD","P","SST","g m-2","T",2,4,"365","912",0.4002,"-0.9157","N","Y","Y",1,777.6667,"mass","biomass",0.4002,"Y",-0.915790856832504,6.65629802621659,0,"P"
"1135",878,1127,"control",1740,"126","335","Isbell et al, Oikos 2008","TD","P","SST","g m-2","T",2,4,"365","912",0.4002,"-0.9157","N","Y","Y",4,1600,"mass","biomass",0.4002,"Y",-0.915790856832504,7.37775890822787,1.38629436111989,"P"
"1136",880,1128,"control",0.1148,"127","336","Jiang, Ecology 2007","TD","D","SST","g L-1","A",4,4,"43","0.31",138.7097,"4.9324","N","Y","N",1,0.0115,"mass","biomass",138.7097,"Y",4.93238325998719,-4.46540824361293,0,"D"
"1137",880,1128,"control",0.1148,"127","336","Jiang, Ecology 2007","TD","D","SST","g L-1","A",4,4,"43","0.31",138.7097,"4.9324","N","Y","N",2,0.0126,"mass","biomass",138.7097,"Y",4.93238325998719,-4.3740584650247,0.693147180559945,"D"
"1138",880,1128,"control",0.1148,"127","336","Jiang, Ecology 2007","TD","D","SST","g L-1","A",4,4,"43","0.31",138.7097,"4.9324","N","Y","N",3,0.0355,"mass","biomass",138.7097,"Y",4.93238325998719,-3.33822258250077,1.09861228866811,"D"
"1139",880,1128,"control",0.1148,"127","336","Jiang, Ecology 2007","TD","D","SST","g L-1","A",4,4,"43","0.31",138.7097,"4.9324","N","Y","N",4,0.0501,"mass","biomass",138.7097,"Y",4.93238325998719,-2.99373427089132,1.38629436111989,"D"
"1140",882,1129,"control",0.9333,"127","337","Jiang, Ecology 2007","TD","D","SST","g L-1","A",4,4,"43","0.31",138.7097,"4.9324","N","Y","Y",3,0.6026,"mass","biomass",138.7097,"Y",4.93238325998719,-0.506501652285936,1.09861228866811,"D"
"1141",882,1129,"control",0.9333,"127","337","Jiang, Ecology 2007","TD","D","SST","g L-1","A",4,4,"43","0.31",138.7097,"4.9324","N","Y","Y",4,1.0471,"mass","biomass",138.7097,"Y",4.93238325998719,0.0460244383112793,1.38629436111989,"D"
"1142",882,1129,"control",0.9333,"127","337","Jiang, Ecology 2007","TD","D","SST","g L-1","A",4,4,"43","0.31",138.7097,"4.9324","N","Y","Y",1,0.0676,"mass","biomass",138.7097,"Y",4.93238325998719,-2.69414729593322,0,"D"
"1143",882,1129,"control",0.9333,"127","337","Jiang, Ecology 2007","TD","D","SST","g L-1","A",4,4,"43","0.31",138.7097,"4.9324","N","Y","Y",2,0.2291,"mass","biomass",138.7097,"Y",4.93238325998719,-1.47359668952269,0.693147180559945,"D"
"1144",887,1131,"control",31.5833,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",1,135,"mass","biomass",0.4733,"Y",-0.748025842069935,4.90527477843843,0,"P"
"1145",887,1131,"control",31.5833,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",2,136.6667,"mass","biomass",0.4733,"Y",-0.748025842069935,4.91754511493265,0.693147180559945,"P"
"1146",887,1131,"control",31.5833,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",3,167.5,"mass","biomass",0.4733,"Y",-0.748025842069935,5.12098335126512,1.09861228866811,"P"
"1147",887,1131,"control",31.5833,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",4,173.3333,"mass","biomass",0.4733,"Y",-0.748025842069935,5.15521633059965,1.38629436111989,"P"
"1148",887,1131,"control",31.5833,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",5,205,"mass","biomass",0.4733,"Y",-0.748025842069935,5.32300997913841,1.6094379124341,"P"
"1149",887,1131,"control",31.5833,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",8,200,"mass","biomass",0.4733,"Y",-0.748025842069935,5.29831736654804,2.07944154167984,"P"
"1150",887,1131,"control",31.5833,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",11,230.8333,"mass","biomass",0.4733,"Y",-0.748025842069935,5.44169580498904,2.39789527279837,"P"
"1151",887,1131,"control",31.5833,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",14,245,"mass","biomass",0.4733,"Y",-0.748025842069935,5.50125821054473,2.63905732961526,"P"
"1152",888,1132,"control",810.8333,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",1,196.6667,"mass","biomass",0.4733,"Y",-0.748025842069935,5.28151041772317,0,"P"
"1153",888,1132,"control",810.8333,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",2,170,"mass","biomass",0.4733,"Y",-0.748025842069935,5.13579843705026,0.693147180559945,"P"
"1154",888,1132,"control",810.8333,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",3,226.6667,"mass","biomass",0.4733,"Y",-0.748025842069935,5.42348065656086,1.09861228866811,"P"
"1155",888,1132,"control",810.8333,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",4,221.6667,"mass","biomass",0.4733,"Y",-0.748025842069935,5.40117490236367,1.38629436111989,"P"
"1156",888,1132,"control",810.8333,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",5,257.5,"mass","biomass",0.4733,"Y",-0.748025842069935,5.55101972010379,1.6094379124341,"P"
"1157",888,1132,"control",810.8333,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",8,263.3333,"mass","biomass",0.4733,"Y",-0.748025842069935,5.57342053021067,2.07944154167984,"P"
"1158",888,1132,"control",810.8333,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",11,340.8333,"mass","biomass",0.4733,"Y",-0.748025842069935,5.83139350144933,2.39789527279837,"P"
"1159",888,1132,"control",810.8333,"128","338","Karanika et al, Plant Soil 2007","TD","P","SST","g m-2","T",8,14,"425","898",0.4733,"-0.7481","N","Y","Y",14,319.1667,"mass","biomass",0.4733,"Y",-0.748025842069935,5.76571353682533,2.63905732961526,"P"
"1160",901,1135,"control",775,"131","341","Laossi et al, Pedobiol 2008","TD","P","SST","g m-2","T",4,4,"912","730",1.2493,"0.2226","N","Y","Y",1,1526.25,"mass","biomass",1.2493,"Y",0.222583394455647,7.33056902542491,0,"P"
"1161",901,1135,"control",775,"131","341","Laossi et al, Pedobiol 2008","TD","P","SST","g m-2","T",4,4,"912","730",1.2493,"0.2226","N","Y","Y",2,1242.625,"mass","biomass",1.2493,"Y",0.222583394455647,7.12498135653231,0.693147180559945,"P"
"1162",901,1135,"control",775,"131","341","Laossi et al, Pedobiol 2008","TD","P","SST","g m-2","T",4,4,"912","730",1.2493,"0.2226","N","Y","Y",3,1179,"mass","biomass",1.2493,"Y",0.222583394455647,7.07242190053737,1.09861228866811,"P"
"1163",901,1135,"control",775,"131","341","Laossi et al, Pedobiol 2008","TD","P","SST","g m-2","T",4,4,"912","730",1.2493,"0.2226","N","Y","Y",4,1110,"mass","biomass",1.2493,"Y",0.222583394455647,7.01211529430638,1.38629436111989,"P"
"1164",911,1136,"control",3000,"135","346","Sullivan et al, Ecol Monogr 2007","TD","P","SST","g m-2","T",3,6,"730","638",1.1442,"0.1347","N","Y","N",1,2190,"mass","biomass",1.1442,"Y",0.134705702852291,7.69165682281055,0,"P"
"1165",911,1136,"control",3000,"135","346","Sullivan et al, Ecol Monogr 2007","TD","P","SST","g m-2","T",3,6,"730","638",1.1442,"0.1347","N","Y","N",3,2457.5,"mass","biomass",1.1442,"Y",0.134705702852291,7.80689985202132,1.09861228866811,"P"
"1166",911,1136,"control",3000,"135","346","Sullivan et al, Ecol Monogr 2007","TD","P","SST","g m-2","T",3,6,"730","638",1.1442,"0.1347","N","Y","N",6,2575,"mass","biomass",1.1442,"Y",0.134705702852291,7.85360481309784,1.79175946922805,"P"
"1167",912,1137,"control",28.25,"135","346","Sullivan et al, Ecol Monogr 2007","TD","P","SST","g m-2","T",3,6,"730","638",1.1442,"0.1347","N","Y","N",1,22.9,"mass","biomass",1.1442,"Y",0.134705702852291,3.13113691056019,0,"P"
"1168",912,1137,"control",28.25,"135","346","Sullivan et al, Ecol Monogr 2007","TD","P","SST","g m-2","T",3,6,"730","638",1.1442,"0.1347","N","Y","N",3,24.275,"mass","biomass",1.1442,"Y",0.134705702852291,3.18944701417739,1.09861228866811,"P"
"1169",912,1137,"control",28.25,"135","346","Sullivan et al, Ecol Monogr 2007","TD","P","SST","g m-2","T",3,6,"730","638",1.1442,"0.1347","N","Y","N",6,24.7,"mass","biomass",1.1442,"Y",0.134705702852291,3.20680324363393,1.79175946922805,"P"
"1170",914,1138,"control",3758.9333,"136","347","Stachowicz et al, PNAS 2008","TD","P","SST","g m-2","A",2,4,"35","365",0.0959,"-2.3445","N","Y","N",1,3225.6,"mass","biomass",0.0959,"Y",-2.34444929709274,8.078874258437,0,"P"
"1171",914,1138,"control",3758.9333,"136","347","Stachowicz et al, PNAS 2008","TD","P","SST","g m-2","A",2,4,"35","365",0.0959,"-2.3445","N","Y","N",4,3251.2,"mass","biomass",0.0959,"Y",-2.34444929709274,8.08677943794411,1.38629436111989,"P"
"1172",915,1139,"incr",452,"137","348","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",1,167,"mass","biomass",0.8004,"Y",-0.222643676272559,5.11799381241676,0,"P"
"1173",915,1139,"incr",452,"137","348","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",2,268,"mass","biomass",0.8004,"Y",-0.222643676272559,5.59098698051086,0.693147180559945,"P"
"1174",915,1139,"incr",452,"137","348","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",3,389,"mass","biomass",0.8004,"Y",-0.222643676272559,5.96357934361845,1.09861228866811,"P"
"1175",915,1139,"incr",452,"137","348","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",6,317,"mass","biomass",0.8004,"Y",-0.222643676272559,5.75890177387728,1.79175946922805,"P"
"1176",916,1140,"control",329,"137","349","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",1,114,"mass","biomass",0.8004,"Y",-0.222643676272559,4.7361984483945,0,"P"
"1177",916,1140,"control",329,"137","349","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",2,162,"mass","biomass",0.8004,"Y",-0.222643676272559,5.08759633523238,0.693147180559945,"P"
"1178",916,1140,"control",329,"137","349","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",3,238,"mass","biomass",0.8004,"Y",-0.222643676272559,5.47227067367148,1.09861228866811,"P"
"1179",916,1140,"control",329,"137","349","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",6,245,"mass","biomass",0.8004,"Y",-0.222643676272559,5.50125821054473,1.79175946922805,"P"
"1180",917,1141,"incr",21.9,"137","348","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",1,6.54,"mass","biomass",0.8004,"Y",-0.222643676272559,1.87793716546911,0,"P"
"1181",917,1141,"incr",21.9,"137","348","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",2,11,"mass","biomass",0.8004,"Y",-0.222643676272559,2.39789527279837,0.693147180559945,"P"
"1182",917,1141,"incr",21.9,"137","348","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",3,15.9,"mass","biomass",0.8004,"Y",-0.222643676272559,2.76631910922619,1.09861228866811,"P"
"1183",917,1141,"incr",21.9,"137","348","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",6,14.5,"mass","biomass",0.8004,"Y",-0.222643676272559,2.67414864942653,1.79175946922805,"P"
"1184",918,1142,"control",15.6,"137","349","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",1,4.01,"mass","biomass",0.8004,"Y",-0.222643676272559,1.38879124131848,0,"P"
"1185",918,1142,"control",15.6,"137","349","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",2,6.28,"mass","biomass",0.8004,"Y",-0.222643676272559,1.83736998048011,0.693147180559945,"P"
"1186",918,1142,"control",15.6,"137","349","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",3,9.51,"mass","biomass",0.8004,"Y",-0.222643676272559,2.2523438765573,1.09861228866811,"P"
"1187",918,1142,"control",15.6,"137","349","De Deyn et al, J Ecol 2009","TD","P","SST","g m-2","T",4,6,"730","912",0.8004,"-0.2226","N","Y","N",6,9.39,"mass","biomass",0.8004,"Y",-0.222643676272559,2.23964529322017,1.79175946922805,"P"
"1188",933,1144,"control",35875,"141","357","Maestre & Reynolds, Oecologia 2007","TD","P","SST","g m-2","T",3,3,"90","851",0.1058,"-2.2466","N","Y","N",1,24875,"mass","biomass",0.1058,"Y",-2.24620475955794,10.1216185620268,0,"P"
"1189",933,1144,"control",35875,"141","357","Maestre & Reynolds, Oecologia 2007","TD","P","SST","g m-2","T",3,3,"90","851",0.1058,"-2.2466","N","Y","N",2,34333.3333,"mass","biomass",0.1058,"Y",-2.24620475955794,10.4438719775728,0.693147180559945,"P"
"1190",933,1144,"control",35875,"141","357","Maestre & Reynolds, Oecologia 2007","TD","P","SST","g m-2","T",3,3,"90","851",0.1058,"-2.2466","N","Y","N",3,36750,"mass","biomass",0.1058,"Y",-2.24620475955794,10.511893504641,1.09861228866811,"P"
"1191",934,1145,"control",46125,"141","358","Maestre & Reynolds, Oecologia 2007","TD","P","SST","g m-2","T",3,3,"90","851",0.1058,"-2.2466","N","Y","N",1,34125,"mass","biomass",0.1058,"Y",-2.24620475955794,10.4377855324873,0,"P"
"1192",934,1145,"control",46125,"141","358","Maestre & Reynolds, Oecologia 2007","TD","P","SST","g m-2","T",3,3,"90","851",0.1058,"-2.2466","N","Y","N",2,40708.3333,"mass","biomass",0.1058,"Y",-2.24620475955794,10.6141880998581,0.693147180559945,"P"
"1193",934,1145,"control",46125,"141","358","Maestre & Reynolds, Oecologia 2007","TD","P","SST","g m-2","T",3,3,"90","851",0.1058,"-2.2466","N","Y","N",3,45250,"mass","biomass",0.1058,"Y",-2.24620475955794,10.7199579491281,1.09861228866811,"P"
"1194",935,1146,"incr",46875,"141","359","Maestre & Reynolds, Oecologia 2007","TD","P","SST","g m-2","T",3,3,"90","851",0.1058,"-2.2466","N","Y","N",1,28666.6667,"mass","biomass",0.1058,"Y",-2.24620475955794,10.2634902877303,0,"P"
"1195",935,1146,"incr",46875,"141","359","Maestre & Reynolds, Oecologia 2007","TD","P","SST","g m-2","T",3,3,"90","851",0.1058,"-2.2466","N","Y","N",2,33583.3333,"mass","biomass",0.1058,"Y",-2.24620475955794,10.4217851901483,0.693147180559945,"P"
"1196",935,1146,"incr",46875,"141","359","Maestre & Reynolds, Oecologia 2007","TD","P","SST","g m-2","T",3,3,"90","851",0.1058,"-2.2466","N","Y","N",3,40625,"mass","biomass",0.1058,"Y",-2.24620475955794,10.612138919632,1.09861228866811,"P"
"1197",936,1147,"incr",29625,"141","360","Maestre & Reynolds, Oecologia 2007","TD","P","SST","g m-2","T",3,3,"90","851",0.1058,"-2.2466","N","Y","N",1,40083.3333,"mass","biomass",0.1058,"Y",-2.24620475955794,10.5987158984683,0,"P"
"1198",936,1147,"incr",29625,"141","360","Maestre & Reynolds, Oecologia 2007","TD","P","SST","g m-2","T",3,3,"90","851",0.1058,"-2.2466","N","Y","N",2,43916.6667,"mass","biomass",0.1058,"Y",-2.24620475955794,10.6900491784945,0.693147180559945,"P"
"1199",936,1147,"incr",29625,"141","360","Maestre & Reynolds, Oecologia 2007","TD","P","SST","g m-2","T",3,3,"90","851",0.1058,"-2.2466","N","Y","N",3,46875,"mass","biomass",0.1058,"Y",-2.24620475955794,10.7552397632727,1.09861228866811,"P"
"1200",946,1148,"control",0.8052,"143","365","Boyero et al, Ecol Res 2007","TD","D","SST","g m-2","A",3,3,"14","365",0.0384,"-3.2608","N","Y","N",1,0.4527,"mass","biomass",0.0384,"Y",-3.25969781938846,-0.792525624540224,0,"D"
"1201",946,1148,"control",0.8052,"143","365","Boyero et al, Ecol Res 2007","TD","D","SST","g m-2","A",3,3,"14","365",0.0384,"-3.2608","N","Y","N",2,0.5091,"mass","biomass",0.0384,"Y",-3.25969781938846,-0.675110818073847,0.693147180559945,"D"
"1202",946,1148,"control",0.8052,"143","365","Boyero et al, Ecol Res 2007","TD","D","SST","g m-2","A",3,3,"14","365",0.0384,"-3.2608","N","Y","N",3,0.4535,"mass","biomass",0.0384,"Y",-3.25969781938846,-0.790760009426946,1.09861228866811,"D"
"1203",947,1149,"control",867.45,"144","366","Dimitrakopoulos et al, Envion Manag 2006","TD","P","SST","g m-2","T",5,18,"730","547",1.3346,"0.2886","N","Y","Y",1,356,"mass","biomass",1.3346,"Y",0.288631621487369,5.87493073085203,0,"P"
"1204",947,1149,"control",867.45,"144","366","Dimitrakopoulos et al, Envion Manag 2006","TD","P","SST","g m-2","T",5,18,"730","547",1.3346,"0.2886","N","Y","Y",2,328,"mass","biomass",1.3346,"Y",0.288631621487369,5.79301360838414,0.693147180559945,"P"
"1205",947,1149,"control",867.45,"144","366","Dimitrakopoulos et al, Envion Manag 2006","TD","P","SST","g m-2","T",5,18,"730","547",1.3346,"0.2886","N","Y","Y",4,298,"mass","biomass",1.3346,"Y",0.288631621487369,5.6970934865054,1.38629436111989,"P"
"1206",947,1149,"control",867.45,"144","366","Dimitrakopoulos et al, Envion Manag 2006","TD","P","SST","g m-2","T",5,18,"730","547",1.3346,"0.2886","N","Y","Y",8,257,"mass","biomass",1.3346,"Y",0.288631621487369,5.54907608489522,2.07944154167984,"P"
"1207",947,1149,"control",867.45,"144","366","Dimitrakopoulos et al, Envion Manag 2006","TD","P","SST","g m-2","T",5,18,"730","547",1.3346,"0.2886","N","Y","Y",18,396,"mass","biomass",1.3346,"Y",0.288631621487369,5.98141421125448,2.89037175789616,"P"
"1208",948,1150,"control",45.2973,"145","367","Kirui et al, Hydrobiologia 2008","TD","P","SST","g m-2","T",3,3,"416","1825",0.2279,"-1.4787","N","Y","Y",1,154.5679,"mass","biomass",0.2279,"Y",-1.4788483427305,5.04063348199443,0,"P"
"1209",948,1150,"control",45.2973,"145","367","Kirui et al, Hydrobiologia 2008","TD","P","SST","g m-2","T",3,3,"416","1825",0.2279,"-1.4787","N","Y","Y",2,80.371,"mass","biomass",0.2279,"Y",-1.4788483427305,4.38665341460087,0.693147180559945,"P"
"1210",948,1150,"control",45.2973,"145","367","Kirui et al, Hydrobiologia 2008","TD","P","SST","g m-2","T",3,3,"416","1825",0.2279,"-1.4787","N","Y","Y",3,74.4214,"mass","biomass",0.2279,"Y",-1.4788483427305,4.3097435348888,1.09861228866811,"P"
